race,stage_number,classification_type,rank,rider_name,rider_slug,rider_url,bib,team_name,team_slug,team_url,time,gap,points,bonus,source_url
Tour de France,5,stage,57,D. BALLERINI,davide-ballerini,https://www.letour.fr/en/rider/62/xds-astana-team/davide-ballerini,62.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,58,J. VAN DEN BERG,julius-van-den-berg,https://www.letour.fr/en/rider/217/team-picnic-postnl/julius-van-den-berg,217.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,59,J. CEPEDA,jefferson-cepeda,https://www.letour.fr/en/rider/143/movistar-team/jefferson-cepeda,143.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,60,F. BIESTERBOS,frits-biesterbos,https://www.letour.fr/en/rider/212/team-picnic-postnl/frits-biesterbos,212.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,61,P. ALLEGAERT,piet-allegaert,https://www.letour.fr/en/rider/162/cofidis/piet-allegaert,162.0,COFIDIS,cofidis,https://www.letour.fr/en/team/COF/cofidis,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,62,F. GROSSSCHARTNER,felix-grossschartner,https://www.letour.fr/en/rider/3/uae-team-emirates-xrg/felix-grossschartner,3.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,63,A. YATES,adam-yates,https://www.letour.fr/en/rider/8/uae-team-emirates-xrg/adam-yates,8.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,64,L. MARTINEZ,lenny-martinez,https://www.letour.fr/en/rider/71/bahrain-victorious/lenny-martinez,71.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,65,G. ZIMMERMANN,georg-zimmermann,https://www.letour.fr/en/rider/158/lotto-intermarche/georg-zimmermann,158.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,66,L. ASKEY,lewis-askey,https://www.letour.fr/en/rider/132/nsn-cycling-team/lewis-askey,132.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,67,L. GERMANI,lorenzo-germani,https://www.letour.fr/en/rider/185/groupama-fdj-united/lorenzo-germani,185.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,68,I. IZAGIRRE,ion-izagirre-insausti,https://www.letour.fr/en/rider/161/cofidis/ion-izagirre-insausti,161.0,COFIDIS,cofidis,https://www.letour.fr/en/team/COF/cofidis,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,69,B. ARMIRAIL,bruno-armirail,https://www.letour.fr/en/rider/13/team-visma-lease-a-bike/bruno-armirail,13.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,70,E. RUBIO,einer-augusto-rubio-reyes,https://www.letour.fr/en/rider/148/movistar-team/einer-augusto-rubio-reyes,148.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,71,J. PARRA,jose-felix-parra-cuerda,https://www.letour.fr/en/rider/228/caja-rural-seguros-rga/jose-felix-parra-cuerda,228.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,72,C. UIJTDEBROEKS,cian-uijtdebroeks,https://www.letour.fr/en/rider/141/movistar-team/cian-uijtdebroeks,141.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,73,D. HOOLE,daan-hoole,https://www.letour.fr/en/rider/54/decathlon-cma-cgm-team/daan-hoole,54.0,DECATHLON CMA CGM TEAM,decathlon-cma-cgm-team,https://www.letour.fr/en/team/DCT/decathlon-cma-cgm-team,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,74,T. FOSS,tobias-svendsen-foss,https://www.letour.fr/en/rider/83/netcompany-ineos-cycling-team/tobias-svendsen-foss,83.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,75,M. LE BERRE,mathis-le-berre,https://www.letour.fr/en/rider/206/totalenergies/mathis-le-berre,206.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,76,N. POLITT,nils-politt,https://www.letour.fr/en/rider/5/uae-team-emirates-xrg/nils-politt,5.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,77,M. CATTANEO,mattia-cattaneo,https://www.letour.fr/en/rider/22/red-bull-bora-hansgrohe/mattia-cattaneo,22.0,RED BULL - BORA - HANSGROHE,red-bull-bora-hansgrohe,https://www.letour.fr/en/team/RBH/red-bull-bora-hansgrohe,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,78,B. O'CONNOR,ben-alexander-o-connor,https://www.letour.fr/en/rider/111/team-jayco-alula/ben-alexander-o-connor,111.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,79,T. MARSMAN,tim-marsman,https://www.letour.fr/en/rider/104/alpecin-premier-tech/tim-marsman,104.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,03h 29' 21'',+ 00h 00' 14'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,80,E. PLANCKAERT,edward-planckaert,https://www.letour.fr/en/rider/106/alpecin-premier-tech/edward-planckaert,106.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,03h 29' 47'',+ 00h 00' 40'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,81,J. STEWART,thomas-jake-stewart,https://www.letour.fr/en/rider/137/nsn-cycling-team/thomas-jake-stewart,137.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,82,J. ABRAHAMSEN,jonas-abrahamsen,https://www.letour.fr/en/rider/122/uno-x-mobility/jonas-abrahamsen,122.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,83,X. AZPARREN IRURZUN,xabier-azparren-irurzun,https://www.letour.fr/en/rider/172/pinarello-q36-5-pro-cycling-team/xabier-azparren-irurzun,172.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,84,K. NEILANDS,krists-neilands,https://www.letour.fr/en/rider/136/nsn-cycling-team/krists-neilands,136.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,85,Q. SIMMONS,quinn-simmons,https://www.letour.fr/en/rider/34/lidl-trek/quinn-simmons,34.0,LIDL-TREK,lidl-trek,https://www.letour.fr/en/team/LTK/lidl-trek,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,86,X. MEURISSE,xandro-meurisse,https://www.letour.fr/en/rider/176/pinarello-q36-5-pro-cycling-team/xandro-meurisse,176.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,87,N. DENZ,nico-denz,https://www.letour.fr/en/rider/23/red-bull-bora-hansgrohe/nico-denz,23.0,RED BULL - BORA - HANSGROHE,red-bull-bora-hansgrohe,https://www.letour.fr/en/team/RBH/red-bull-bora-hansgrohe,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,88,S. KUSS,sepp-kuss,https://www.letour.fr/en/rider/17/team-visma-lease-a-bike/sepp-kuss,17.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,89,D. GEE,derek-james-gee,https://www.letour.fr/en/rider/32/lidl-trek/derek-james-gee,32.0,LIDL-TREK,lidl-trek,https://www.letour.fr/en/team/LTK/lidl-trek,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,90,N. VINOKUROV,nicolya-vinokurov,https://www.letour.fr/en/rider/68/xds-astana-team/nicolya-vinokurov,68.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,91,T. WELLENS,tim-wellens,https://www.letour.fr/en/rider/7/uae-team-emirates-xrg/tim-wellens,7.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,92,T. VAN DIJKE,tim-van-dijke,https://www.letour.fr/en/rider/27/red-bull-bora-hansgrohe/tim-van-dijke,27.0,RED BULL - BORA - HANSGROHE,red-bull-bora-hansgrohe,https://www.letour.fr/en/team/RBH/red-bull-bora-hansgrohe,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,93,L. CRAPS,lars-craps,https://www.letour.fr/en/rider/154/lotto-intermarche/lars-craps,154.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,94,B. VAN MOER,brent-van-moer,https://www.letour.fr/en/rider/177/pinarello-q36-5-pro-cycling-team/brent-van-moer,177.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,95,L. VAN EETVELT,lennert-van-eetvelt,https://www.letour.fr/en/rider/156/lotto-intermarche/lennert-van-eetvelt,156.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,96,Q. HERMANS,quinten-hermans,https://www.letour.fr/en/rider/174/pinarello-q36-5-pro-cycling-team/quinten-hermans,174.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,97,C. VERONA,carlos-verona-quintanilla,https://www.letour.fr/en/rider/38/lidl-trek/carlos-verona-quintanilla,38.0,LIDL-TREK,lidl-trek,https://www.letour.fr/en/team/LTK/lidl-trek,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,98,N. PRODHOMME,nicolas-prodhomme,https://www.letour.fr/en/rider/57/decathlon-cma-cgm-team/nicolas-prodhomme,57.0,DECATHLON CMA CGM TEAM,decathlon-cma-cgm-team,https://www.letour.fr/en/team/DCT/decathlon-cma-cgm-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,99,N. OLIVEIRA,nelson-oliveira,https://www.letour.fr/en/rider/146/movistar-team/nelson-oliveira,146.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,100,M. CORT NIELSEN,magnus-cort-nielsen,https://www.letour.fr/en/rider/124/uno-x-mobility/magnus-cort-nielsen,124.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,101,J. DEGENKOLB,john-degenkolb,https://www.letour.fr/en/rider/214/team-picnic-postnl/john-degenkolb,214.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,102,G. BENNETT,george-bennett,https://www.letour.fr/en/rider/133/nsn-cycling-team/george-bennett,133.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,103,A. SKAARSETH,anders-skaarseth,https://www.letour.fr/en/rider/126/uno-x-mobility/anders-skaarseth,126.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,104,J. ALAPHILIPPE,julian-alaphilippe,https://www.letour.fr/en/rider/191/tudor-pro-cycling-team/julian-alaphilippe,191.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,03h 29' 54'',+ 00h 00' 47'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,105,R. STANNARD,robert-stannard,https://www.letour.fr/en/rider/76/bahrain-victorious/robert-stannard,76.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,03h 30' 11'',+ 00h 01' 04'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,106,M. KWIATKOWSKI,michal-kwiatkowski,https://www.letour.fr/en/rider/86/netcompany-ineos-cycling-team/michal-kwiatkowski,86.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,03h 30' 11'',+ 00h 01' 04'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,107,J. ROMO,javier-romo-oliver,https://www.letour.fr/en/rider/147/movistar-team/javier-romo-oliver,147.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,03h 30' 18'',+ 00h 01' 11'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,108,M. MOHORIC,matej-mohoric,https://www.letour.fr/en/rider/75/bahrain-victorious/matej-mohoric,75.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,03h 30' 26'',+ 00h 01' 19'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,109,F. GANNA,filippo-ganna,https://www.letour.fr/en/rider/84/netcompany-ineos-cycling-team/filippo-ganna,84.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,03h 30' 26'',+ 00h 01' 19'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,110,F. VERMEERSCH,florian-vermeersch,https://www.letour.fr/en/rider/6/uae-team-emirates-xrg/florian-vermeersch,6.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,03h 30' 26'',+ 00h 01' 19'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,111,E. AFFINI,edoardo-affini,https://www.letour.fr/en/rider/12/team-visma-lease-a-bike/edoardo-affini,12.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,03h 30' 26'',+ 00h 01' 19'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,112,B. VEISTROFFER,baptiste-veistroffer,https://www.letour.fr/en/rider/157/lotto-intermarche/baptiste-veistroffer,157.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,03h 30' 26'',+ 00h 01' 19'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,113,P. CASTRILLO,pablo-castrillo-zapater,https://www.letour.fr/en/rider/142/movistar-team/pablo-castrillo-zapater,142.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,03h 30' 43'',+ 00h 01' 36'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,114,F. ENGELHARDT,felix-engelhardt,https://www.letour.fr/en/rider/114/team-jayco-alula/felix-engelhardt,114.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,03h 30' 43'',+ 00h 01' 36'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,115,A. DELETTRE,alexandre-delettre,https://www.letour.fr/en/rider/204/totalenergies/alexandre-delettre,204.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,03h 30' 43'',+ 00h 01' 36'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,116,N. MÄRKL,niklas-maerkl,https://www.letour.fr/en/rider/216/team-picnic-postnl/niklas-maerkl,216.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,03h 30' 52'',+ 00h 01' 45'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,117,R. GREGOIRE,romain-gregoire,https://www.letour.fr/en/rider/181/groupama-fdj-united/romain-gregoire,181.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,03h 30' 52'',+ 00h 01' 45'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,118,C. BRAZ AFONSO,clement-braz-afonso,https://www.letour.fr/en/rider/183/groupama-fdj-united/clement-braz-afonso,183.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,03h 30' 52'',+ 00h 01' 45'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,119,M. SCHMID,mauro-schmid,https://www.letour.fr/en/rider/118/team-jayco-alula/mauro-schmid,118.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,03h 31' 08'',+ 00h 02' 01'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,120,J. HINDLEY,jai-hindley,https://www.letour.fr/en/rider/24/red-bull-bora-hansgrohe/jai-hindley,24.0,RED BULL - BORA - HANSGROHE,red-bull-bora-hansgrohe,https://www.letour.fr/en/team/RBH/red-bull-bora-hansgrohe,03h 31' 08'',+ 00h 02' 01'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
Tour de France,5,stage,121,P. HAGENES,per-strand-hagenes,https://www.letour.fr/en/rider/15/team-visma-lease-a-bike/per-strand-hagenes,15.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,03h 31' 12'',+ 00h 02' 05'',-,-,https://www.letour.fr/en/ajax/ranking/5/ite/8ce2163afc198a3062e5b23c870bcaf6/subtab
